page_number,table_title,table_title_next,final_table_title,categories,DataID,file_name,application_name,esa_folder_link,DocumentID,esa_download_link,DataID_pdf,Section,Application filing date,link to folder with ESA,Hearing order,Folder link,Company Name,Consultant Name,Status in GIS,RTS English Title = Project name,Regulatory Instruments Issued,Pipeline Named in GIS,Application title short,Link to Application,Link to Decision,Location_x,Component,Component PDF Name,Component Index,table_count,short_name,Location_y,Commodity,Category
87,Table 13.6-3 AWI Wetland Classification Codes Item Description AWI code,Bog B  Fen F  Swamp S  Marsh M  Shallow open water W  ,Table 13.6-3 AWI Wetland Classification Codes Item Description AWI code,1.0,268706,A0H8C0 - 13.0 EIA - Section 13.1 to 13.6 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268706,268706.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,"Section 13.1: Introduction, Section 13.1: Project Description, Section 13.3: Assessment Methods, Section 13.4: Air, Section 13.5: Terrain and Soils, Section 13.6: Vegetation",1.0,42.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
88,Table 13.6-4 Length of ROW Intercepts for Each Wetland Type Wetland,Type    ,Table 13.6-4 Length of ROW Intercepts for Each Wetland Type Wetland,1.0,268706,A0H8C0 - 13.0 EIA - Section 13.1 to 13.6 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268706,268706.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,"Section 13.1: Introduction, Section 13.1: Project Description, Section 13.3: Assessment Methods, Section 13.4: Air, Section 13.5: Terrain and Soils, Section 13.6: Vegetation",1.0,42.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
90,FIGURE NO.PROJECT,TB ,FIGURE NO.PROJECT TB,0.75,268706,A0H8C0 - 13.0 EIA - Section 13.1 to 13.6 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268706,268706.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,"Section 13.1: Introduction, Section 13.1: Project Description, Section 13.3: Assessment Methods, Section 13.4: Air, Section 13.5: Terrain and Soils, Section 13.6: Vegetation",1.0,42.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
93,Table 13.6-5 Summary of Key Impact Issues and Assessment Approaches Key Impact Issue Assessment Approach,How will the Project affect local plant  community diversity?  ,Table 13.6-5 Summary of Key Impact Issues and Assessment Approaches Key Impact Issue Assessment Approach,1.0,268706,A0H8C0 - 13.0 EIA - Section 13.1 to 13.6 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268706,268706.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,"Section 13.1: Introduction, Section 13.1: Project Description, Section 13.3: Assessment Methods, Section 13.4: Air, Section 13.5: Terrain and Soils, Section 13.6: Vegetation",1.0,42.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
94,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268706,A0H8C0 - 13.0 EIA - Section 13.1 to 13.6 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268706,268706.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,"Section 13.1: Introduction, Section 13.1: Project Description, Section 13.3: Assessment Methods, Section 13.4: Air, Section 13.5: Terrain and Soils, Section 13.6: Vegetation",1.0,42.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
99,Table 13.6-6 summarizes the predicted Project effects on vegetation in the study area. The table also identifies the potential for the Project to measurably contribute to regional cumulative effects. Footnotes below the table provide the definitions of the various categories for the impact descriptors. Subsections following the table provide the background and justification for these findings.,13.6.6.3.1 Community Level Diversity  ,Table 13.6-6 summarizes the predicted Project effects on vegetation in the study area. The table also identifies the potential for the Project to measurably contribute to regional cumulative effects. Footnotes below the table provide the definitions of the various categories for the impact descriptors. Subsections following the table provide the background and justification for these findings.,0.0,268706,A0H8C0 - 13.0 EIA - Section 13.1 to 13.6 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268706,268706.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,"Section 13.1: Introduction, Section 13.1: Project Description, Section 13.3: Assessment Methods, Section 13.4: Air, Section 13.5: Terrain and Soils, Section 13.6: Vegetation",1.0,42.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
99,"Table 13.6-7 summarizes the total area of each site series mapped within the two km-wide corridor, and the area to be physically disturbed by the known Project footprint. In summary, the mapped corridor does not demonstrate a high level of natural diversity, with only six vegetated and two open water site series identified. All of the vegetated site series are well represented in the corridor, representing more than 6 percent of the corridor in every case.",,"Table 13.6-7 summarizes the total area of each site series mapped within the two km-wide corridor, and the area to be physically disturbed by the known Project footprint. In summary, the mapped corridor does not demonstrate a high level of natural diversity, with only six vegetated and two open water site series identified. All of the vegetated site series are well represented in the corridor, representing more than 6 percent of the corridor in every case.",0.0,268706,A0H8C0 - 13.0 EIA - Section 13.1 to 13.6 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268706,268706.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,"Section 13.1: Introduction, Section 13.1: Project Description, Section 13.3: Assessment Methods, Section 13.4: Air, Section 13.5: Terrain and Soils, Section 13.6: Vegetation",1.0,42.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
100,Table 13.6-6 Summary of Project Effects for Vegetation,Assessment  Scenario Issue  ,Table 13.6-6 Summary of Project Effects for Vegetation,1.0,268706,A0H8C0 - 13.0 EIA - Section 13.1 to 13.6 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268706,268706.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,"Section 13.1: Introduction, Section 13.1: Project Description, Section 13.3: Assessment Methods, Section 13.4: Air, Section 13.5: Terrain and Soils, Section 13.6: Vegetation",1.0,42.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
101,"Table 13.6-7 Change In Site Series From Hypothetical Baseline Through Operations Hypothetical Baseline Baseline Construction Operations With Project Operations, Without Project",Site Series    ,"Table 13.6-7 Change In Site Series From Hypothetical Baseline Through Operations Hypothetical Baseline Baseline Construction Operations With Project Operations, Without Project",1.0,268706,A0H8C0 - 13.0 EIA - Section 13.1 to 13.6 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268706,268706.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,"Section 13.1: Introduction, Section 13.1: Project Description, Section 13.3: Assessment Methods, Section 13.4: Air, Section 13.5: Terrain and Soils, Section 13.6: Vegetation",1.0,42.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
102,"Table 13.6-7 tracks the cumulative change of site series areas within the corridor from all known and predicted cumulative effects. To better interpret the level of change, site series areas under Hypothetical Baseline conditions (i.e., in the absence of all known disturbance) has been used as the baseline reference point. Other assessment scenarios included in the table are Baseline, (2002), Construction (2003) and Operations (2007).","Under Baseline conditions, the greatest amount of existing cumulative disturbance has  occurred within the AM site series, with 72 ha or 2 percent of the available site series  affected. From a percentage perspective, the BS site series has been most impacted, with  2.1 percent of its available area falling within cumulative footprints. It should be noted that  the SG site series actually shows an 8.3 percent increase in area from Hypothetical  Baseline to Baseline. As much of the cumulative disturbance in the area (i.e., seismic lines)  has recovered to a sedge-grass fen structure, this site series has demonstrated an  increase in areal extent.   ","Table 13.6-7 tracks the cumulative change of site series areas within the corridor from all known and predicted cumulative effects. To better interpret the level of change, site series areas under Hypothetical Baseline conditions (i.e., in the absence of all known disturbance) has been used as the baseline reference point. Other assessment scenarios included in the table are Baseline, (2002), Construction (2003) and Operations (2007).",0.0,268706,A0H8C0 - 13.0 EIA - Section 13.1 to 13.6 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268706,268706.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,"Section 13.1: Introduction, Section 13.1: Project Description, Section 13.3: Assessment Methods, Section 13.4: Air, Section 13.5: Terrain and Soils, Section 13.6: Vegetation",1.0,42.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
103,"Table 13.6-8 summarizes the total area within the two km-wide corridor supporting each of the defined forest structural stages, All structural stages are well represented within the corridor at baseline, with the exception of structural stages 1 (not present) and 7 (old forest). The most common structural stage at baseline is mature forest (6), occupying 30.1 percent of the corridor, followed by structural stage 3 (shrub/herb structure typically associated with more open wetland areas) occupying 29.8 percent of the corridor. Old forest occupies less than 0.1 percent of the corridor, but is well removed from the Project footprint.",Project Effects  ,"Table 13.6-8 summarizes the total area within the two km-wide corridor supporting each of the defined forest structural stages, All structural stages are well represented within the corridor at baseline, with the exception of structural stages 1 (not present) and 7 (old forest). The most common structural stage at baseline is mature forest (6), occupying 30.1 percent of the corridor, followed by structural stage 3 (shrub/herb structure typically associated with more open wetland areas) occupying 29.8 percent of the corridor. Old forest occupies less than 0.1 percent of the corridor, but is well removed from the Project footprint.",0.0,268706,A0H8C0 - 13.0 EIA - Section 13.1 to 13.6 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268706,268706.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,"Section 13.1: Introduction, Section 13.1: Project Description, Section 13.3: Assessment Methods, Section 13.4: Air, Section 13.5: Terrain and Soils, Section 13.6: Vegetation",1.0,42.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
104,"Table 13.6-8 tracks the cumulative change of structural stage areas within the corridor, from all known and predicted cumulative effects. To better interpret the level of change, structural stage areas under Hypothetical Baseline conditions (i.e., in the absence of all known disturbance) has been used as the reference point. Other assessment scenarios included in the table are Baseline, (early February 2003), Construction (2003) and Operations (2007).","Under Baseline conditions, the greatest amount of existing cumulative disturbance has  occurred within the mature forest structural stage (s.s.6), with 79 ha or 1.5 percent of the  available structural stage affected. The herb structural stage (s.s. 2) was the only stage to  increase in area as reclaimed disturbances are dominated by herbs for several years after  reclamation the herb layer increased 166 ha or 8.3 per cent.  ","Table 13.6-8 tracks the cumulative change of structural stage areas within the corridor, from all known and predicted cumulative effects. To better interpret the level of change, structural stage areas under Hypothetical Baseline conditions (i.e., in the absence of all known disturbance) has been used as the reference point. Other assessment scenarios included in the table are Baseline, (early February 2003), Construction (2003) and Operations (2007).",0.0,268706,A0H8C0 - 13.0 EIA - Section 13.1 to 13.6 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268706,268706.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,"Section 13.1: Introduction, Section 13.1: Project Description, Section 13.3: Assessment Methods, Section 13.4: Air, Section 13.5: Terrain and Soils, Section 13.6: Vegetation",1.0,42.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
105,Table 13.6-8 Change in Structural Stage from Hypothetical Baseline Through Operations Hypothetical Baseline Baseline Construction Operations without Project Operations with Project,Structural  Stage  ,Table 13.6-8 Change in Structural Stage from Hypothetical Baseline Through Operations Hypothetical Baseline Baseline Construction Operations without Project Operations with Project,1.0,268706,A0H8C0 - 13.0 EIA - Section 13.1 to 13.6 ,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268706,268706.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,"Section 13.1: Introduction, Section 13.1: Project Description, Section 13.3: Assessment Methods, Section 13.4: Air, Section 13.5: Terrain and Soils, Section 13.6: Vegetation",1.0,42.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
17,Table 13.7-1 Key Species Selected for Impact Assessment Key Species Rationale,"Woodland caribou Conservation status, habitat concerns  Moose Socio-economic status (hunting, subsistence)  Grizzly bear Conservation status, high public profile, indicator species for other large  ",Table 13.7-1 Key Species Selected for Impact Assessment Key Species Rationale,1.0,268709,A0H8C1 - 13.0 EIA - Section 13.7 Wildlife Part 1,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268709,268709.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,2.0,15.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
23,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268709,A0H8C1 - 13.0 EIA - Section 13.7 Wildlife Part 1,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268709,268709.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,2.0,15.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
27,Table 13.7-2 Impact Attributes to Describe Project-specific Effects on Wildlife Attribute Options Definition,Magnitude /  Extent  ,Table 13.7-2 Impact Attributes to Describe Project-specific Effects on Wildlife Attribute Options Definition,1.0,268709,A0H8C1 - 13.0 EIA - Section 13.7 Wildlife Part 1,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268709,268709.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,2.0,15.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
29,Table 13.7-3 High Quality Habitat Availability for Caribou in the Project Corridor at Different Assessment Scenarios,Season  Baseline  ,Table 13.7-3 High Quality Habitat Availability for Caribou in the Project Corridor at Different Assessment Scenarios,1.0,268709,A0H8C1 - 13.0 EIA - Section 13.7 Wildlife Part 1,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268709,268709.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,2.0,15.0,Ekwan,"Alberta, British Columbia, All",Gas,Table
30,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268709,A0H8C1 - 13.0 EIA - Section 13.7 Wildlife Part 1,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268709,268709.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,2.0,15.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
31,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268709,A0H8C1 - 13.0 EIA - Section 13.7 Wildlife Part 1,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268709,268709.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,2.0,15.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
32,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268709,A0H8C1 - 13.0 EIA - Section 13.7 Wildlife Part 1,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268709,268709.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,2.0,15.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
33,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268709,A0H8C1 - 13.0 EIA - Section 13.7 Wildlife Part 1,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268709,268709.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,2.0,15.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
34,FIGURE NO.PROJECT,AO ,FIGURE NO.PROJECT AO,0.75,268709,A0H8C1 - 13.0 EIA - Section 13.7 Wildlife Part 1,2003-03-17 Application to Construct and Operate Ekwan Pipeline GH-1-2003,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/268693,A0H8C1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/268709,268709.pdf,52,2003-03-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268693,GH-1-2003,268693,EnCana Ekwan Pipeline Inc.,AXYS Environmental Consulting Ltd.,Part provincially regulated,Ekwan Pipeline Application/Horn River Pipeline Ptoject,GC-108,Ekwan Pipeline,Application to Construct and Operate Ekwan Pipeline,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/268876,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/293763,TBD,ESA,Section 13.7: Wildlife and Wildlife Habitat,2.0,15.0,Ekwan,"Alberta, British Columbia, All",Gas,Figure
